City_ID,Country,City,Date,Lat,Long,Cloudiness,Humidity,Wind_Speed,Temp_Max
1256050,IN,Sirsāganj,1604377272,27.05,78.7,0,19,5.03,76.44
1258126,IN,Rishra,1604377272,22.71,88.35,10,65,6.93,82.4
2511174,ES,Santa Cruz de Tenerife,1604377272,28.47,-16.25,75,88,9.17,69.01
1166164,PK,Sanghar,1604377273,26.05,68.95,0,67,4.7,62.6
4003211,MX,La Cañada,1604377273,20.62,-100.32,5,70,9.17,46.4
1272768,IN,Dhing,1604377273,26.47,92.47,53,80,4.85,79.75
1274536,IN,Chatrā,1604377273,24.22,84.87,3,60,6.2,73.4
1263528,IN,Marhaura,1604377273,25.97,84.87,40,56,4.7,69.8
1261378,IN,Nīmāj,1604377273,26.15,74,0,17,5.39,78.44
1274237,IN,Chikhli,1604377273,20.35,76.25,0,43,7.27,77.14
1270336,IN,Haringhāta,1604377273,22.95,88.57,5,65,6.93,82.4
4012957,MX,Contepec,1604377273,20.02,-100.12,5,70,9.17,55.99
3526601,MX,Jalpan,1604377273,21.23,-99.48,47,63,1.54,60.22
1262574,IN,Mūl,1604377273,20.07,79.67,3,58,5.39,76.93
3987500,MX,San Buenaventura,1604377273,27.08,-101.53,9,45,3,63
1258637,IN,Ramnagar,1604377273,29.4,79.12,0,46,2.71,74.93
3528788,MX,El Llano,1604377273,20.05,-99.3,40,77,3.09,45.18
1262891,IN,Mohgaon,1604377274,21.65,78.72,0,38,6.15,78.46
3995010,MX,Nazareno,1604377274,25.38,-103.42,5,36,3.51,64.4
1258584,IN,Rāmpura,1604377274,30.25,75.23,0,17,3.71,75.99
1273756,IN,Daboh,1604377274,26,78.88,0,19,5.06,77.41
1269843,IN,Hyderabad,1604377274,17.38,78.47,0,65,3.36,79
1268510,IN,Kālāgarh Project Colony,1604377274,29.5,78.75,0,48,3.94,72.37
4169156,US,Port Orange,1604377274,29.14,-81,40,63,14.99,66.99
102318,SA,Sayhāt,1604377275,26.49,50.04,0,68,3.36,68
1264351,IN,Mahroni,1604377275,24.59,78.73,0,20,3.62,78.03
1266622,IN,Khunti,1604377275,23.08,85.28,0,43,5.82,71.6
1264433,IN,Mahārāganj,1604377275,27.13,83.57,63,40,8.16,76.08
1268011,IN,Kannauj,1604377275,27.05,79.92,0,19,5.75,76.86
3996647,MX,Mapimí,1604377275,25.82,-103.85,5,36,7.54,64.4
1267675,IN,Kārsiyāng,1604377275,26.88,88.28,15,81,3.78,67.33
1267154,IN,Khajuraho,1604377275,24.85,79.93,0,67,3.2,60.8
3174050,IT,Province of Mantua,1604377205,45.17,10.78,5,96,1.23,55
1176608,PK,Islamkot,1604377114,24.7,70.18,0,17,5.08,82.2
1258876,IN,Sardarpur,1604377276,22.68,74.95,3,22,6.13,78.06
1278923,IN,Amānganj,1604377276,24.43,80.03,0,67,1.83,60.8
